Latitude,Longtitude,Area_Class
53.70264,-78.53168,Type B
48.42836,-79.47425,Type B
52.55216,-77.53896,Type F
51.02878,-77.47712,Type D
52.29676,-75.81128,Type F
52.38909,-76.18516,Type E
51.53597,-77.24566,Type D
51.60941,-77.45366,Type D
53.05756,-77.27348,Type C
53.11211,-77.23801,Type C
49.65168,-75.78888,Type B
51.65348,-76.72826,Type E
51.73681,-76.11874,Type E
51.75989,-76.06299,Type E
51.23142,-76.91236,Type D
51.21703,-76.81036,Type D
51.40528,-76.9308,Type E
52.40438,-75.68661,Type E
52.93285,-77.30946,Type E
49.05756,-77.95608,Type B
47.94455,-77.21778,Type B
49.72872,-76.67905,Type B
48.11931,-79.30774,Type B
48.97602,-64.44108,Type C
49.17116,-65.16392,Type B
48.38549,-64.63146,Type C
48.1337,-66.44745,Type C
48.39988,-64.5725,Type B
49.15258,-65.19087,Type B
48.44005,-64.39498,Type D
48.34323,-64.72159,Type C
48.05486,-65.28624,Type B
49.17386,-64.82233,Type C
49.18735,-66.05169,Type C
48.83004,-64.56148,Type B
48.20264,-64.84515,Type C
48.66427,-68.02614,Type B
48.99761,-66.38377,Type C
49.20174,-65.1529,Type B
48.05396,-65.19753,Type B
48.40168,-64.58062,Type D
47.79497,-69.50167,Type C
48.84053,-64.34151,Type B
48.02158,-65.35347,Type D
48.07824,-65.2768,Type C
49.21703,-65.92978,Type B
49.02878,-64.44925,Type C
48.49041,-64.30755,Type B
48.3711,-64.66261,Type C
48.26709,-65.65586,Type B
49.14269,-64.90567,Type C
48.881,-67.3306,Type C
48.23861,-64.76987,Type C
48.25899,-64.75904,Type C
48.34952,-68.75891,Type C
48.64269,-64.384,Type C
48.41607,-64.58808,Type B
48.20714,-64.89103,Type B
48.90888,-67.18022,Type C
46.79047,-69.92907,Type C
47.81475,-69.55521,Type A
47.61391,-69.55265,Type B
47.55936,-69.48534,Type B
47.54946,-69.43604,Type B
48.33004,-66.26976,Type A
47.39808,-69.75362,Type B
48.34233,-64.83063,Type C
47.63999,-68.95462,Type B
48.09053,-65.45422,Type B
48.01709,-68.91263,Type B
48.88549,-64.66393,Type C
47.61661,-69.56199,Type B
47.73591,-69.61318,Type C
46.23322,-71.78523,Type B
46.51439,-71.07288,Type A
45.89719,-72.36498,Type C
46.41337,-72.11188,Type C
46.08783,-70.71888,Type C
45.61841,-70.98328,Type B
45.77158,-71.40248,Type B
46.77428,-71.10364,Type C
45.45893,-71.81025,Type C
46.47422,-70.14316,Type C
45.67656,-71.37934,Type C
45.59772,-70.7922,Type C
46.24041,-70.43889,Type B
46.68735,-71.30842,Type C
46.67926,-71.31498,Type C
46.73142,-70.54528,Type B
46.81655,-71.11804,Type A
46.11481,-70.51068,Type B
45.22332,-72.13347,Type C
45.44455,-71.87693,Type B
46.03148,-71.18523,Type B
46.63729,-71.27046,Type C
45.94994,-72.69956,Type B
46.54227,-71.13136,Type B
46.40258,-71.91667,Type B
46.20534,-71.98181,Type B
46.10492,-72.1057,Type B
46.55756,-70.78756,Type C
46.3792,-71.87495,Type B
45.08783,-73.95032,Type D
45.00899,-73.88232,Type D
46.71703,-71.33071,Type C
46.14089,-73.46625,Type C
46.92116,-71.44733,Type B
46.28867,-73.43493,Type C
46.03867,-73.19947,Type C
46.3711,-73.31509,Type B
46.28507,-73.29299,Type B
46.70174,-72.29793,Type D
46.19994,-73.48571,Type C
47.58873,-72.75599,Type B
46.66847,-73.92792,Type D
46.26259,-73.70967,Type C
45.93285,-73.31006,Type D
47.98142,-70.0793,Type B
46.75989,-72.1673,Type C
47.98322,-70.08065,Type B
47.08274,-71.35327,Type B
46.96253,-71.49209,Type A
46.04227,-73.26207,Type C
46.8783,-71.50045,Type B
46.60941,-73.80584,Type C
47.07195,-72.2368,Type B
47.18825,-70.81878,Type A
47.61391,-70.40599,Type B
47.70444,-70.36722,Type C
48.30396,-70.95268,Type C
48.32374,-70.92561,Type B
48.31655,-70.9432,Type A
48.31655,-70.94591,Type B
48.31655,-70.94591,Type B
48.31475,-70.94997,Type A
46.81205,-71.91984,Type B
46.56835,-72.19768,Type B
47.31835,-72.82537,Type B
46.90258,-73.59427,Type C
47.08873,-70.93396,Type B
47.66427,-73.10658,Type A
48.19814,-70.06444,Type B
48.29587,-70.9635,Type B
47.93285,-73.37774,Type C
48.11481,-70.80774,Type B
46.09053,-73.64333,Type C
46.46703,-72.97911,Type B
46.10672,-73.61867,Type C
47.23502,-73.00916,Type B
46.09952,-73.62257,Type C
46.35042,-73.05988,Type A
46.08873,-73.63555,Type B
48.16936,-73.12486,Type B
46.47782,-72.96605,Type A
46.48052,-72.9556,Type B
46.46703,-72.99217,Type C
46.48861,-72.91014,Type B
46.47332,-72.97519,Type B
46.3765,-73.19134,Type B
46.33094,-73.2643,Type B
46.49671,-72.9177,Type B
46.29766,-73.31641,Type B
46.35941,-73.21873,Type A
46.10672,-73.61867,Type C
48.00719,-69.82258,Type A
46.39089,-72.60147,Type C
46.52878,-72.64183,Type D
48.86391,-74.49727,Type B
46.84952,-74.09697,Type D
47.88819,-73.65862,Type B
46.31835,-73.27864,Type B
46.47153,-72.98172,Type B
46.82195,-71.86541,Type C
47.69544,-70.30928,Type B
48.3792,-73.21344,Type B
46.1292,-73.59789,Type B
47.82374,-69.91963,Type A
46.74491,-72.21981,Type C
46.74221,-72.229,Type B
46.89988,-73.52147,Type C
46.48861,-72.93861,Type B
48.68375,-73.92917,Type D
46.32824,-73.26431,Type B
48.10042,-71.13031,Type A
48.10042,-71.13165,Type B
46.36481,-73.21221,Type B
46.92116,-71.60346,Type C
46.49041,-72.91275,Type B
46.17386,-73.52489,Type C
46.42836,-73.0949,Type C
47.08274,-70.90214,Type C
48.5018,-69.29804,Type C
48.3765,-69.36657,Type B
50.30036,-65.38428,Type A
48.5018,-69.28311,Type B
49.41337,-67.31122,Type C
49.08004,-68.5037,Type C
50.55756,-66.05078,Type B
50.98142,-65.88381,Type C
49.96163,-66.97763,Type B
50.29047,-65.4817,Type B
49.69544,-68.64859,Type D
48.20893,-69.7942,Type B
48.53058,-69.4058,Type B
51.24671,-58.51437,Type C
50.23771,-66.51725,Type A
48.30396,-69.68105,Type D
52.1256,-67.68115,Type E
49.08004,-68.45332,Type B
51.89449,-68.17276,Type B
50.24671,-66.2588,Type B
50.32824,-65.4845,Type B
50.22602,-66.19377,Type B
50.22602,-66.19377,Type B
51.11211,-61.56041,Type F
51.11661,-66.05755,Type E
51.94455,-68.15208,Type B
52.1256,-68.73828,Type B
52.53148,-68.39745,Type D
52.01889,-68.73392,Type C
52.27878,-69.97207,Type D
52.3783,-69.8024,Type C
52.84233,-69.50442,Type D
52.52338,-68.97487,Type D
51.31475,-63.32182,Type F
50.22602,-66.19377,
50.72063,-63.01231,Type C
50.00719,-68.08053,Type C
49.35222,-69.58659,Type B
50.11931,-68.77302,Type B
52.15708,-67.05988,Type G
52.1211,-67.10368,Type D
52.1328,-67.19286,Type D
48.35492,-69.43639,Type B
52.23052,-69.13583,Type D
51.80036,-66.63176,Type D
51.85492,-68.61279,Type C
51.15168,-69.94408,Type B
50.28327,-68.98874,Type B
50.69544,-69.2879,Type C
51.3792,-70.24568,Type F
51.57374,-69.84866,Type C
51.97153,-70.19891,Type F
51.68375,-69.27531,Type E
51.2518,-67.74569,Type C
50.73322,-62.1624,Type C
50.86211,-61.43161,Type F
52.20983,-70.07746,Type D
52.44095,-69.9882,Type E
52.122,-69.6958,Type D
52.13729,-69.65934,Type C
51.78327,-69.32461,Type B
52.17386,-70.29081,Type D
52.97063,-67.62037,Type D
52.85672,-67.63241,Type B
52.36211,-67.48822,Type B
49.53777,-70.44595,Type C
49.96163,-66.97763,
49.131,-68.18403,Type A
49.61661,-67.21669,Type C
48.34323,-71.3409,Type B
48.55036,-71.52899,Type C
48.92116,-72.36192,Type C
48.57554,-71.47417,Type C
48.66847,-71.58061,Type B
48.29766,-72.06576,Type C
48.74221,-71.93045,Type C
48.68735,-71.36899,Type B
48.36661,-70.96345,Type B
48.5027,-71.20657,Type C
48.54497,-72.30073,Type C
48.32195,-70.94184,Type C
49.80936,-74.40273,Type B
48.5045,-71.54804,Type C
48.45983,-70.77502,Type B
48.73052,-71.47137,Type C
48.96163,-72.08059,Type C
48.51259,-71.03039,Type C
48.84502,-72.23633,Type B
48.94724,-72.60094,Type C
48.96253,-72.59681,Type C
48.44455,-72.27639,Type B
48.70534,-71.64077,Type B
50.73142,-71.20453,Type E
49.04497,-72.17042,Type C
48.31835,-70.9459,Type B
48.31835,-70.94996,Type A
51.01889,-73.0719,Type C
49.10672,-72.58424,Type A
53.24491,-70.68538,Type E
53.26259,-71.80928,Type F
53.34233,-71.99247,Type E
53.45893,-70.20318,Type F
53.50899,-70.25318,Type F
48.53597,-71.40173,Type B
49.8765,-74.36085,Type A
49.91427,-71.57495,Type D
50.61931,-74.06774,Type C
49.98142,-72.6331,Type A
48.35761,-71.35982,Type B
50.20444,-74.29259,Type B
48.50899,-71.40309,Type B
50.5054,-70.78808,Type D
50.57195,-71.65109,Type E
50.94634,-70.3262,Type D
51.20804,-70.70406,Type D
51.15168,-70.70125,Type E
51.10941,-71.7457,Type E
50.81475,-72.26501,Type D
49.10042,-73.7033,Type C
48.70714,-71.78564,Type C
48.78058,-71.86208,Type A
49.76259,-74.51233,Type B
49.76889,-74.62211,Type C
48.38819,-72.44583,Type C
48.68555,-72.56562,Type C
57.64808,-68.336,Type F
57.33423,-69.34669,Type F
45.94994,-76.06652,Type B
45.90168,-74.77906,Type C
45.60402,-75.56919,Type C
45.65168,-74.93567,Type B
46.1337,-74.65888,Type B
45.74221,-76.28565,Type C
46.39988,-75.89319,Type C
46.05936,-76.14204,Type C
45.76709,-75.76501,Type C
45.97422,-77.26734,Type B
46.38729,-75.87495,Type C
46.09772,-76.08496,Type C
46.56205,-75.35388,Type C
46.61661,-75.88263,Type C
46.31385,-75.56641,Type C
46.35402,-75.98306,Type B
46.32195,-75.5625,Type C
46.44005,-75.49739,Type C
45.97332,-74.64208,Type B
45.84233,-74.82688,Type C
45.86931,-73.90892,Type C
45.8783,-74.16279,Type B
45.82195,-74.99226,Type D
45.92386,-74.45475,Type B
45.7545,-76.01502,Type C
45.6328,-76.03832,Type D
45.77878,-75.52273,Type D
45.57554,-75.53965,Type C
46.3837,-75.91787,Type C
45.67116,-76.13578,Type C
46.10941,-73.86608,Type B
46.34592,-75.91276,Type C
45.70534,-76.18819,Type C
45.89719,-76.46511,Type B
46.42566,-74.92433,Type B
45.90168,-75.00192,Type C
47.08513,-75.74736,Type B
45.96703,-74.71507,Type B
46.07644,-74.54314,Type C
45.98591,-73.80227,Type D
45.66337,-75.5856,Type B
46.16337,-74.82295,Type D
45.99761,-74.64854,Type B
45.96883,-73.81004,Type C
45.92206,-74.38693,Type B
46.29317,-74.77867,Type C
45.97332,-74.11491,Type B
46.02158,-73.69819,Type B
45.67836,-74.91891,Type B
46.07554,-73.87907,Type A
46.95893,-75.07279,Type C
46.0045,-74.97669,Type B
45.92386,-73.83522,Type B
46.94724,-77.97629,Type B
46.0018,-75.08074,Type A
48.11481,-75.25117,Type B
46.1265,-74.84789,Type B
45.71613,-76.46651,Type B
46.07105,-77.06907,Type B
46.53148,-74.47908,Type B
46.19275,-74.94803,Type B
46.31205,-75.58333,Type B
47.67566,-77.27323,Type B
46.01439,-73.72928,Type B
46.66607,-74.18054,Type B
45.81115,-76.70226,Type C
46.05486,-75.67484,Type B
46.16936,-74.83485,Type B
47.82105,-76.0997,Type B
47.34233,-76.08571,Type B
45.90528,-73.81265,Type C
48.09952,-75.97845,Type C
46.92116,-76.54778,Type B
46.06385,-74.80611,Type A
45.51259,-75.7897,Type B
46.02158,-75.81261,Type A
45.85402,-76.41736,Type B
47.20264,-76.58989,Type B
45.83513,-76.68417,Type B
47.10492,-77.31616,Type B
47.20264,-76.58989,
47.2554,-76.71555,Type B
46.04946,-75.81908,Type B
45.95983,-75.78547,Type C
46.92386,-77.12058,Type B
45.81205,-76.42904,Type B
46.30216,-73.98698,Type B
45.74671,-75.73325,Type B
46.48142,-76.41667,Type A
46.33094,-77.60154,Type B
45.7545,-74.16022,Type C
46.03148,-74.59542,Type B
46.04047,-74.43522,Type C
45.97962,-74.23447,Type B
45.86211,-75.70093,Type D
45.94814,-73.8204,Type C
45.98861,-73.76732,Type D
46.63729,-75.28094,Type C
45.68555,-76.17534,Type D
46.02698,-74.44171,Type D
46.08783,-74.6722,Type B
46.08333,-76.16667,Type C
46.16667,-75.83333,Type A
48.21163,-78.95681,Type C
48.17386,-78.95819,Type A
47.45893,-79.16886,Type C
48.78507,-77.48499,Type B
47.65708,-79.3419,Type C
48.78507,-77.48226,Type B
48.67206,-78.03975,Type C
48.43106,-77.32249,Type D
48.08513,-77.86686,Type C
49.19005,-77.96697,Type C
48.98861,-77.21711,Type A
48.90258,-78.64888,Type C
48.3792,-77.6823,Type B
52.41847,-76.86948,Type C
53.56475,-77.60761,Type D
53.66667,-76.00744,Type C
48.78058,-78.68176,Type B
52.66337,-78.65925,Type E
48.34952,-77.99729,Type C
53.3828,-77.49698,Type B
48.55756,-77.98098,Type C
49.44005,-78.12241,Type A
53.54497,-77.63488,Type C
53.25719,-75.95189,Type B
52.02608,-76.1579,Type C
51.52608,-76.59006,Type C
52.36661,-76.15783,Type D
51.44005,-79.25,Type E
48.28867,-78.44999,Type B
49.71883,-75.71383,Type C
53.08004,-78.32585,Type C
52.81385,-78.54911,Type C
53.73861,-78.56205,Type C
48.52788,-79.15173,Type C
48.28327,-76.48513,Type B
49.23322,-79.31405,Type C
47.76709,-79.20718,Type C
48.10761,-77.89512,Type B
48.27878,-78.96081,Type A
46.93825,-79.27801,Type B
48.10402,-77.84125,Type C
47.70534,-78.51651,Type C
47.92566,-78.5848,Type A
53.79497,-73.6891,Type F
47.94455,-78.57931,Type B
48.52788,-78.20655,Type B
48.80756,-79.22406,Type B
48.08603,-78.06852,Type B
48.29587,-76.06846,Type D
47.57195,-78.22467,Type B
48.40978,-77.38144,Type B
48.08513,-77.86416,Type B
48.84772,-78.63797,Type C
48.02158,-77.22176,Type B
48.09772,-77.76197,Type B
47.98771,-77.82661,Type C
48.04946,-78.1559,Type A
48.29047,-76.3991,Type B
48.3837,-77.34761,Type C
48.16847,-79.11408,Type A
48.20264,-77.80095,Type C
48.20534,-77.67443,Type B
48.34952,-78.01432,Type B
47.54946,-78.27071,Type C
47.38999,-69.94022,Type B
48.85402,-67.4754,Type C
48.622,-68.12449,Type C
48.03867,-65.22175,Type B
48.372,-64.60304,Type B
48.38729,-64.58062,Type C
48.53148,-64.46741,Type B
48.39089,-64.61385,Type A
48.03867,-65.27953,Type B
48.54227,-64.47555,Type C
48.7518,-64.37438,Type B
48.01709,-69.14516,Type B
48.622,-68.11633,Type A
48.78058,-64.51919,Type C
48.17656,-68.24595,Type A
49.23052,-65.13775,Type A
48.99761,-65.3114,Type A
48.65708,-64.43601,Type A
48.04407,-67.80239,Type D
48.74671,-64.55878,Type B
48.74041,-64.39212,Type B
48.81115,-65.43035,Type B
47.54047,-69.78671,Type B
48.80486,-64.71177,Type E
47.73771,-69.55258,Type A
48.35222,-64.95805,Type D
49.04587,-64.88374,Type B
47.65978,-69.66989,Type D
48.36481,-67.49323,Type A
48.84592,-64.7254,Type D
46.80936,-69.99343,Type C
48.78507,-67.69267,Type B
47.44724,-69.91888,Type C
47.10941,-70.03709,Type C
48.05756,-65.28624,Type C
48.30756,-68.06846,Type B
47.66847,-69.41854,Type D
47.8783,-69.10633,Type A
48.56385,-66.30208,Type B
48.28777,-65.48513,Type C
47.01169,-70.05168,Type B
48.02338,-65.45294,Type B
48.99761,-65.31414,Type A
48.36121,-64.94315,Type B
48.08274,-67.09532,Type B
47.77338,-69.00171,Type C
46.81115,-69.94481,Type C
48.92566,-64.31554,Type B
47.82644,-68.90997,Type B
45.85672,-72.03943,Type C
46.30666,-71.66276,Type C
45.93555,-71.71638,Type D
45.19994,-73.10285,Type C
46.10222,-72.07036,Type D
45.09233,-73.11953,Type C
46.03148,-71.95855,Type B
46.1238,-72.1498,Type C
45.97872,-72.39855,Type B
46.19814,-70.48181,Type C
45.02608,-73.84923,Type D
45.99311,-70.63948,Type C
45.81475,-72.41871,Type C
45.94724,-71.79582,Type C
46.09502,-72.41018,Type C
46.06385,-72.18779,Type C
45.42656,-72.74359,Type C
45.44814,-72.76667,Type D
45.29227,-73.4527,Type D
45.01889,-72.0757,Type C
45.90978,-72.24224,Type B
46.65528,-70.58674,Type C
46.58873,-70.6885,Type B
46.48591,-71.93339,Type B
46.61931,-71.57024,Type B
46.08603,-72.04314,Type C
45.86841,-72.67251,Type B
45.73591,-72.53952,Type C
45.82824,-72.09826,Type D
45.96163,-70.65632,Type B
45.98142,-70.6602,Type B
45.77788,-71.35477,Type B
46.19275,-72.3608,Type C
46.56385,-70.08426,Type B
45.80756,-72.74226,Type D
46.36481,-71.56509,Type C
46.14449,-71.37124,Type B
46.25989,-71.25139,Type C
45.7554,-70.6628,Type C
45.71883,-71.3587,Type B
45.95444,-72.05229,Type C
45.18735,-72.96555,Type B
45.33274,-71.73593,Type B
46.41607,-70.53898,Type B
46.03507,-71.6943,Type B
45.09952,-73.85296,Type C
45.52608,-72.56665,Type C
45.32195,-73.08481,Type B
46.32644,-71.54817,Type B
45.33094,-72.0053,Type B
45.34592,-72.00272,Type B
46.28867,-71.70966,Type B
46.52788,-70.87876,Type C
46.33274,-71.56249,Type B
46.64719,-71.21463,Type C
46.76169,-71.02032,Type B
46.59233,-70.92802,Type B
45.34592,-72.00272,Type B
46.61121,-70.71989,Type A
45.1265,-73.82314,Type C
46.5054,-70.65621,Type B
46.46433,-70.61836,Type A
46.08274,-72.10573,Type A
46.76169,-70.94749,Type B
45.43825,-72.74615,Type C
45.71163,-71.40636,Type B
45.8837,-72.58398,Type B
46.26709,-72.00658,Type C
45.33094,-72.0053,Type B
45.21433,-72.89241,Type B
45.26709,-71.9195,Type C
45.13819,-73.62969,Type C
45.53777,-71.90383,Type C
46.33873,-71.58721,Type B
46.33274,-71.8815,Type B
46.36211,-71.85802,Type B
46.33004,-71.60806,Type B
45.71883,-71.32045,Type B
46.32644,-71.54817,Type C
46.64719,-70.06237,Type C
45.74041,-71.28823,Type B
45.53327,-72.83964,Type B
46.22422,-72.2097,Type C
45.71883,-71.33809,Type B
45.35941,-71.8103,Type C
45.65438,-70.5769,Type B
45.40438,-72.43595,Type B
46.14539,-71.9338,Type B
46.54047,-71.52842,Type A
46.54227,-71.52711,Type B
45.48861,-71.67945,Type B
46.09233,-71.89332,Type B
46.08274,-71.9037,Type B
45.97602,-72.91667,Type C
45.8783,-72.58075,Type B
46.70983,-71.28743,Type B
46.70893,-71.28743,Type B
45.06925,-73.45034,Type C
46.10222,-72.32555,Type B
45.6238,-70.85623,Type A
46.52068,-71.9817,Type A
45.77158,-70.63186,Type C
46.27338,-72.2461,Type B
45.64988,-70.72298,Type C
45.53507,-72.84477,Type C
46.36841,-71.85411,Type B
45.72153,-70.84582,Type D
46.02788,-71.3152,Type C
46.42836,-71.21216,Type B
46.69814,-73.95411,Type C
48.27788,-70.55766,Type B
47.04317,-72.21569,Type C
46.92836,-72.46971,Type B
46.18375,-73.73961,Type C
48.28327,-70.80225,Type E
47.00989,-71.35336,Type B
48.21613,-70.83434,Type B
46.95983,-71.57543,Type C
46.94095,-71.37056,Type C
47.35402,-72.19823,Type D
46.94455,-72.25957,Type C
46.99311,-71.56487,Type C
46.93555,-71.85345,Type C
46.57195,-72.70814,Type D
46.33783,-73.07682,Type C
45.93375,-73.29842,Type E
46.94455,-71.81621,Type C
46.70893,-72.28743,Type B
46.97602,-71.37581,Type B
46.16337,-73.54178,Type B
46.93106,-71.51617,Type B
48.27608,-70.54685,Type C
48.27788,-70.55901,Type D
46.30936,-73.82292,Type B
48.32195,-70.78329,Type D
46.89988,-71.60481,Type B
46.48951,-73.10789,Type D
46.65528,-72.81237,Type D
46.14719,-73.44418,Type C
47.46433,-72.73803,Type E
47.09952,-70.87835,Type D
46.57105,-72.70814,Type C
46.56925,-72.7186,Type C
46.52788,-72.70817,Type B
46.61931,-72.80976,Type D
47.89988,-69.97451,Type A
47.8828,-69.92222,Type B
46.44724,-72.51024,Type C
46.52608,-72.6768,Type D
48.34323,-70.76433,Type B
47.98322,-70.0793,Type B
48.10492,-70.01869,Type A
48.04317,-70.06585,Type B
47.89539,-70.04175,Type B
47.45174,-72.80274,Type B
46.55036,-72.80849,Type B
45.97422,-73.27122,Type D
46.78327,-71.67645,Type B
48.31655,-70.9432,Type C
46.90438,-72.3469,Type A
47.69724,-70.38059,Type B
46.48052,-72.64838,Type C
47.71163,-73.27987,Type C
48.31475,-70.94726,Type B
48.10402,-69.72845,Type A
46.58513,-72.7042,Type B
46.91847,-72.921,Type C
46.70534,-73.77694,Type B
47.32105,-72.77363,Type A
47.01889,-71.34675,Type B
46.68555,-72.61161,Type A
46.74491,-72.52165,Type B
46.74671,-72.51771,Type A
46.81655,-72.5,Type B
46.89539,-71.40219,Type B
46.29497,-73.76175,Type C
46.75989,-73.14566,Type A
48.16427,-70.4609,Type D
47.30396,-72.67308,Type B
47.89449,-73.77029,Type A
46.60492,-72.87085,Type B
47.36211,-70.58568,Type B
46.58873,-72.65227,Type B
46.92566,-73.52144,Type B
46.61211,-74.04799,Type A
46.42836,-72.75374,Type C
47.73861,-70.11986,Type B
48.17116,-70.51456,Type C
46.69005,-72.75074,Type A
46.70983,-71.64568,Type C
48.22153,-70.09108,Type C
47.27608,-72.26308,Type C
46.6256,-73.84072,Type B
48.08274,-70.79026,Type B
48.08094,-70.7916,Type C
47.53867,-70.56602,Type C
46.39449,-72.51814,Type D
45.97422,-73.2544,Type C
46.67836,-72.61555,Type B
47.97782,-70.58472,Type B
48.1337,-71.10603,Type B
47.82195,-70.48527,Type C
46.93735,-71.28723,Type B
46.67206,-72.59458,Type C
46.42656,-73.85404,Type B
47.97422,-70.1089,Type C
47.28148,-72.88087,Type A
47.05486,-73.9274,Type D
48.43555,-73.10838,Type B
46.43735,-73.91275,Type C
46.45983,-73.11183,Type B
46.40528,-74.01812,Type B
46.57105,-73.42805,Type C
47.09952,-73.05163,Type B
47.05936,-73.90875,Type C
47.47872,-73.59348,Type D
47.43555,-74.01021,Type B
47.19275,-73.05951,Type C
48.08004,-70.49731,Type A
46.83004,-74.08648,Type C
47.93285,-72.74732,Type C
47.29946,-72.81875,Type D
46.5054,-74.09088,Type C
48.16427,-71.20281,Type B
47.26889,-73.96554,Type A
47.73591,-70.2531,Type C
47.42926,-73.1729,Type B
47.98052,-72.51616,Type B
47.17566,-72.37565,Type A
47.02878,-72.20118,Type A
46.57644,-73.45944,Type B
47.74671,-72.91975,Type B
46.56835,-73.89574,Type B
46.48322,-73.41405,Type D
46.59592,-74.13918,Type D
47.27338,-74.23542,Type B
46.48322,-74.0755,Type E
46.97872,-71.5807,Type C
48.13729,-71.17858,Type D
47.89719,-70.76895,Type C
47.8711,-70.77971,Type D
47.27338,-72.9894,Type D
46.5054,-73.74216,Type B
46.79317,-74.02422,Type B
46.77428,-73.23556,Type C
48.07374,-70.5295,Type C
48.09772,-71.13166,Type C
47.93375,-70.77696,Type B
46.40168,-74.08712,Type B
46.43825,-74.16667,Type A
46.96703,-71.24736,Type B
48.02428,-72.72445,Type C
47.57554,-70.34601,Type A
47.10222,-73.57673,Type B
47.29317,-72.99204,Type A
47.90168,-69.85362,Type B
48.07824,-70.52276,Type B
47.19275,-74.20368,Type A
46.95983,-72.23287,Type C
46.8738,-71.80176,Type B
46.72063,-72.16404,Type B
47.82195,-69.98259,Type A
46.33873,-73.17184,Type C
46.6265,-73.83809,Type D
46.86391,-72.79519,Type A
49.02878,-69.17731,Type B
49.09053,-68.44644,Type C
50.6337,-68.72448,Type B
49.94814,-68.12334,Type A
48.39988,-69.41737,Type B
50.26889,-65.61179,Type B
50.23591,-66.37308,Type B
50.0054,-66.91247,Type B
48.51709,-69.3089,Type B
49.04497,-68.40981,Type D
49.68555,-67.16938,Type B
48.54317,-69.26134,Type B
50.21883,-66.3492,Type D
50.07554,-66.72478,Type B
51.42206,-63.69231,Type E
